pitch_type,game_date,release_speed,player_name,batter,pitcher,events,description,zone,game_type,stand,p_throws,home_team,away_team,bb_type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,estimated_woba_using_speedangle,woba_value,woba_denom,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,home_score_diff,bat_score_diff,home_win_exp
FF,2025-03-29,97.9,"Williams, Gavin",672580,668909,field_out,hit_into_play,11,R,R,R,KC,CLE,ground_ball,0,2,-0.97,1.23,-0.43207107111333143,3.5624054705707633,,,,0,3,Bot,111.91,170.19,4,72.9,-39,98.7,2341,6.8,778529,0.1,0,1,22,3,0,2,0,2,2,0,0,2,214,-0.016,-0.165,80.4,6.4,-2,-2,0.317
FC,2025-03-29,97.9,"Fried, Max",661388,608331,,foul,2,R,R,L,NYY,MIL,,1,2,-0.08,1.16,-0.13720879994916027,2.9642469745851256,694192,,592885,2,2,Top,,,262,82.8,28,98.2,2344,6.5,778538,,,,21,4,4,3,3,4,3,4,3,4,160,0,0,63.4,5.5,1,-1,0.619
FF,2025-03-31,97.9,"García, Yimi",686611,554340,,ball,12,R,R,R,TOR,WSH,,1,2,-0.69,1.37,1.2806032459488157,3.660948592677424,,,,2,9,Top,,,,,,97.3,2585,6.2,778507,,,,71,4,5,2,2,5,2,5,2,5,228,0,0.042,,,3,-3,0.997
FF,2025-03-27,97.9,"Skenes, Paul",669065,694973,,called_strike,6,R,L,R,MIA,PIT,,0,0,-1.51,0.87,0.3179861560692083,2.5419624247480366,,,669364,2,3,Bot,,,,,,97.9,2223,6.6,778562,,,,21,1,1,0,1,0,0,1,1,0,241,-0.003,-0.042,,,1,1,0.644
FF,2025-03-27,97.9,"Wheeler, Zack",605137,554430,,foul,6,R,L,R,WSH,PHI,,1,2,-1.01,1.34,0.350273844145232,2.8966973551733286,,,,0,2,Bot,,,,,,99.4,2547,7.1,778555,,,,10,5,0,0,0,0,0,0,0,0,220,0,0,75.6,8.4,0,0,0.544
SI,2025-03-31,97.9,"Hicks, Jordan",670623,663855,,ball,13,R,R,R,HOU,SF,,0,0,-1.29,0.6,-1.2031255024233523,2.4623960216184546,,,,1,1,Bot,,,,,,98,1911,6.4,778505,,,,5,1,0,0,0,0,0,0,0,0,225,0.003,0.039,,,0,0,0.526
FF,2025-03-27,97.9,"Suarez, Robert",595777,663158,,foul,1,R,L,R,SD,ATL,,1,1,-1.42,1.28,-0.40473233621115035,2.9214041492285743,,,,0,9,Top,,,232,76.1,45,98,2420,6.8,778545,,,,73,3,7,4,4,7,4,7,4,7,210,0.005,-0.061,68.6,6.8,3,-3,0.967
FF,2025-03-28,97.9,"López, Reynaldo",665487,625643,,foul,6,R,R,R,SD,ATL,,0,0,-0.24,1.53,0.33655988967668105,2.989535932050644,518792,,455117,2,2,Bot,,,,,,97.3,2145,6.5,778542,,,,18,1,2,0,2,0,0,2,2,0,212,-0.005,-0.035,71.3,6.4,2,2,0.747
FF,2025-03-28,97.9,"Megill, Tylor",670541,656731,,ball,12,R,L,R,HOU,NYM,,0,0,-0.62,1.36,0.6334890478646149,4.0931410586220975,,,,2,1,Bot,,,,,,98.3,2409,7,778518,,,,6,1,0,0,0,0,0,0,0,0,211,0.001,0.037,,,0,0,0.51
SI,2025-03-31,97.9,"Morejon, Adrian",657041,670970,,ball,12,R,R,L,SD,CLE,,0,0,1.19,1.5,0.9951316539956454,3.8268451724299366,,,,1,8,Top,,,,,,96,2523,6.3,778499,,,,65,1,7,2,2,7,2,7,2,7,148,-0.001,0.039,,,5,-5,0.99
SI,2025-03-31,97.9,"Rodríguez, Manuel",663698,655889,,foul_tip,1,R,R,R,TB,PIT,,1,0,-1.17,0.79,-0.386503425019768,2.9959837695827716,,,,2,9,Top,,,,,,98.8,2209,6.6,778508,,,,69,2,6,1,1,6,1,6,1,6,213,0,-0.054,72.2,6.4,5,-5,0.999
FF,2025-03-27,97.9,"Abreu, Bryan",624413,650556,,ball,12,R,R,R,HOU,NYM,,2,2,-0.33,1.65,0.4010172910153172,4.185259782994904,,,665742,2,8,Top,,,,,,97.7,2477,6.7,778559,,,,63,5,3,0,0,3,0,3,0,3,215,-0.007,0.079,,,3,-3,0.958
SI,2025-03-27,97.9,"Ferrer, Jose A.",607208,678606,,ball,13,R,R,L,WSH,PHI,,0,0,1.6,0.51,-0.6428459935176956,1.2035070674056145,596146,,592206,2,8,Top,,,,,,97.3,2080,6.2,778555,,,,53,1,1,2,2,1,2,1,2,1,112,-0.002,0.009,,,-1,1,0.255
FF,2025-03-29,97.9,"Williams, Gavin",686681,668909,field_out,hit_into_play,11,R,L,R,KC,CLE,fly_ball,1,1,-0.8,1.48,-0.15385844348673305,3.5400553680093285,,,,1,2,Bot,182.54,104.05,274,95.9,51,98.7,2438,6.8,778529,0.009,0,1,15,3,0,1,0,1,1,0,0,1,216,-0.017,-0.244,70.2,6.8,-1,-1,0.417
FF,2025-03-28,97.9,"Cease, Dylan",672284,656302,,foul,1,R,L,R,SD,ATL,,2,2,-0.25,1.69,-0.5428294277995599,3.045486478005787,,,,1,3,Top,,,,,,96.9,2570,6.1,778542,,,,20,5,2,0,0,2,0,2,0,2,204,0,0,74.8,7.0,2,-2,0.739
SI,2025-03-27,97.8,"Ferrer, Jose A.",681082,678606,strikeout,called_strike,2,R,L,L,WSH,PHI,,0,2,1.6,0.35,-0.26521497506611436,3.0069758755991014,596146,,592206,0,8,Top,,,,,,97.5,2014,6.2,778555,0,0,1,51,3,1,2,2,1,2,1,2,1,118,0.029,-0.241,,,-1,1,0.156
SI,2025-03-27,97.8,"Miller, Erik",670770,669062,,ball,11,R,L,L,CIN,SF,,0,0,1.49,0.65,-1.1910122258138436,2.512203660817616,,,,1,7,Bot,,,,,,98.6,2318,6.8,778561,,,,53,1,3,2,3,2,2,3,3,2,126,0.002,0.039,,,1,1,0.77
FF,2025-03-27,97.8,"Skenes, Paul",669364,694973,,foul,2,R,L,R,MIA,PIT,,0,2,-1.26,0.94,0.22237164508143303,3.3159590970162665,,,,0,1,Bot,,,184,70.1,51,98,2105,6.6,778562,,,,4,5,0,0,0,0,0,0,0,0,240,0,0,62.2,4.9,0,0,0.539
SI,2025-03-31,97.8,"Glasnow, Tyler",621566,607192,,ball,14,R,L,R,LAD,ATL,,2,2,-1.16,1.08,1.3046163811715012,1.2967270639875252,,,,2,1,Top,,,,,,99.8,2489,7.7,778500,,,,3,5,0,0,0,0,0,0,0,0,193,-0.004,0.104,,,0,0,0.54
FF,2025-03-27,97.8,"Brazobán, Huascar",670541,623211,,ball,14,R,L,R,HOU,NYM,,0,0,-0.8,1.33,0.9236306885211266,2.489465445609797,,,,1,7,Bot,,,,,,95.9,2253,5.8,778559,,,,57,1,3,0,3,0,0,3,3,0,226,0.001,0.039,,,3,3,0.936
FF,2025-03-29,97.8,"Alcala, Jorge",671056,660896,,foul,11,R,R,R,STL,MIN,,0,1,-0.73,1.46,-0.8947117540626988,2.6528120144508924,,571448,676475,0,6,Bot,,,3,84.3,-39,96.8,2500,5.9,778528,,,,44,2,1,1,1,1,1,1,1,1,211,-0.017,-0.053,67.9,7.2,0,0,0.688
FF,2025-03-29,97.8,"Abreu, Bryan",683146,650556,,ball,13,R,L,R,HOU,NYM,,0,1,-0.57,1.48,-0.014808630264860012,1.4423492275643635,,,682668,0,8,Top,,,,,,98.1,2476,6.9,778530,,,,51,2,2,1,1,2,1,2,1,2,217,-0.008,0.034,,,1,-1,0.669
FF,2025-03-29,97.8,"Abreu, Bryan",620443,650556,,foul,3,R,R,R,HOU,NYM,,2,2,-0.66,1.5,0.3083766832086159,3.0100684863442018,,,,0,8,Top,,,245,81.9,25,98.1,2406,6.8,778530,,,,50,6,2,1,1,2,1,2,1,2,214,0,0,69.2,7.0,1,-1,0.753
FF,2025-03-27,97.8,"Abreu, Bryan",665742,650556,walk,ball,13,R,L,R,HOU,NYM,,3,0,-0.33,1.57,-1.0786080950256876,1.7061314741223872,,,,2,8,Top,,,,,,97.6,2436,6.7,778559,0.691497,0.7,1,62,4,3,0,0,3,0,3,0,3,214,-0.004,0.103,,,3,-3,0.959
SI,2025-03-31,97.8,"Bautista, Félix",671213,642585,field_out,hit_into_play,6,R,L,R,BAL,BOS,ground_ball,3,2,-0.23,1.76,0.5492162829238396,2.3535392279309115,,663853,,1,9,Top,154.86,168.4,63,68.1,6,99,2396,6.9,778512,0.189,0,1,74,7,8,4,4,8,4,8,4,8,183,0.015,-0.279,75.9,7.7,4,-4,0.98
FF,2025-03-29,97.8,"Luzardo, Jesús",605137,666200,,foul,5,R,R,L,WSH,PHI,,0,2,1.3,1.16,0.17728681711188776,3.051538103694686,,682928,,2,1,Bot,,,,,,97,2403,6,778535,,,,8,3,0,0,0,0,0,0,0,0,127,0,0,74.4,6.6,0,0,0.52
FF,2025-03-30,97.8,"Finnegan, Kyle",656941,640448,,called_strike,6,R,L,R,WSH,PHI,,0,0,-0.96,1.25,0.29839868525107216,2.2820275627606774,669016,,665561,1,9,Top,,,,,,98.6,2177,6.6,778526,,,,70,1,5,1,1,5,1,5,1,5,218,0.004,-0.041,,,4,-4,0.959
SI,2025-03-31,97.8,"Bautista, Félix",663853,642585,,ball,11,R,R,R,BAL,BOS,,0,0,-0.44,1.75,-2.099170046222489,5.479235256041967,,,692225,0,9,Top,,,,,,98,2438,6.4,778512,,,,72,1,8,3,3,8,3,8,3,8,186,-0.004,0.04,,,5,-5,0.985
FF,2025-03-28,97.8,"Gausman, Kevin",656811,592332,field_out,hit_into_play,11,R,L,R,TOR,BAL,fly_ball,1,2,-0.88,1.58,-0.1087498544405946,4.01647208246235,,,,2,6,Top,83.08,83.47,307,90.7,45,97.4,2418,6.4,778549,0.007,0,1,47,5,5,2,2,5,2,5,2,5,217,0.006,-0.182,66.7,5.8,3,-3,0.905
SI,2025-03-31,97.8,"Bautista, Félix",646240,642585,walk,ball,11,R,L,R,BAL,BOS,,3,2,-0.38,1.6,-0.10361697040057294,3.663019650535692,,680776,,2,9,Top,,,,,,99,2307,6.8,778512,0.691497,0.7,1,76,6,8,5,5,8,5,8,5,8,184,-0.02,0.134,,,3,-3,0.984
FF,2025-03-27,97.8,"Estrada, Jeremiah",621566,669093,,ball,12,R,L,R,SD,ATL,,0,2,-0.65,1.51,0.07837388578797166,5.077225243364811,,,,0,7,Top,,,,,,97.6,2388,6.6,778545,,,,55,3,3,4,4,3,4,3,4,3,192,-0.003,0.024,,,-1,1,0.318
FF,2025-03-28,97.8,"Stanek, Ryne",514888,592773,,foul,2,R,R,R,HOU,NYM,,1,0,-0.9,1.6,-0.09203984492487949,2.5696018458720578,,,,0,8,Bot,,,219,78,37,96.1,2278,5.9,778518,,,,59,2,1,3,1,3,3,1,1,3,211,-0.01,-0.05,72.5,7.8,-2,-2,0.175
SI,2025-03-31,97.8,"Bautista, Félix",680776,642585,single,hit_into_play,1,R,L,R,BAL,BOS,line_drive,1,0,-0.51,1.58,-0.6230758474244453,3.0010223330201735,663853,,,2,9,Top,79.33,75.35,284,100,15,98.7,2305,6.9,778512,0.657,0.9,1,75,2,8,4,4,8,5,8,5,8,184,-0.006,0.701,74.7,7.4,4,-4,0.994
SI,2025-03-31,97.8,"Hicks, Jordan",665161,663855,strikeout,called_strike,8,R,R,R,HOU,SF,,1,2,-1.43,0.59,0.004198697973481158,1.68598167841135,,,,0,2,Bot,,,,,,97.8,2138,6.6,778505,0,0,1,14,5,0,1,0,1,1,0,0,1,230,-0.017,-0.189,,,-1,-1,0.435
FF,2025-03-28,97.8,"Brown, Hunter",607043,686613,single,hit_into_play,7,R,L,R,HOU,NYM,line_drive,1,0,-0.63,1.64,-0.44979286475852254,2.1542616106709707,,,,0,2,Top,69.96,88.69,234,107.9,10,97.5,2377,6.6,778518,0.884,0.9,1,7,2,0,0,0,0,0,0,0,0,209,-0.034,0.396,,,0,0,0.496
FF,2025-03-27,97.8,"Pearson, Nate",664983,663878,,ball,11,R,L,R,AZ,CHC,,1,1,-0.62,1.5,-0.9689173906456336,3.0714663107040954,672515,553993,656976,0,6,Bot,,,,,,98.7,2403,6.8,778552,,,,60,3,3,8,3,8,8,3,3,8,209,0.012,0.035,,,-5,-5,0.186
SI,2025-03-31,97.8,"Sánchez, Cristopher",592178,650911,,ball,14,R,R,L,PHI,COL,,0,0,1.56,0.48,0.6902958485534849,0.821931311883449,,,,1,4,Top,,,,,,98.4,2208,6.9,778502,,,,24,1,0,0,0,0,0,0,0,0,126,-0.003,0.039,,,0,0,0.527
SI,2025-03-28,97.8,"Garrett, Reed",670623,657585,,called_strike,13,R,R,R,HOU,NYM,,0,0,-1.6,0.75,-0.6951212038637888,1.4629085530817583,,676694,514888,0,6,Bot,,,,,,96.9,2354,6.2,778518,,,,43,1,1,3,1,3,3,1,1,3,231,-0.012,-0.053,,,-2,-2,0.412
FF,2025-03-29,97.8,"Luzardo, Jesús",695578,666200,,ball,1,R,L,L,WSH,PHI,,1,2,1.11,1.22,-0.2882755803225554,3.637283131287292,,,682928,1,1,Bot,,,,,,96.9,2354,5.8,778535,,,,7,5,0,0,0,0,0,0,0,0,131,0.02,0.044,,,0,0,0.542
FF,2025-03-27,97.8,"Skubal, Tarik",681624,669373,,ball,12,R,R,L,LAD,DET,,0,0,0.42,1.51,1.1360150030661522,2.749610934103429,,,,1,5,Bot,,,,,,98.1,2264,6.5,778546,,,,42,1,1,2,1,2,2,1,1,2,151,0.004,0.039,,,-1,-1,0.382
SI,2025-03-27,97.8,"Domínguez, Seranthony",543807,622554,,ball,14,R,R,R,TOR,BAL,,2,1,-1.36,0.42,0.4650341943855272,0.7551409813464258,,,,2,7,Bot,,,,,,97.5,2177,6.4,778556,,,,59,4,2,9,2,9,9,2,2,9,216,0,0.117,,,-7,-7,0.005
FF,2025-03-29,97.8,"Williams, Gavin",677951,668909,,ball,12,R,R,R,KC,CLE,,1,1,-0.99,1.37,1.1297712157204727,3.350926648775454,,663697,,0,4,Bot,,,,,,98.6,2376,6.9,778529,,,,29,3,0,2,0,2,2,0,0,2,221,0.008,0.045,,,-2,-2,0.384
SI,2025-03-31,97.8,"Domínguez, Seranthony",663853,622554,,foul,13,R,R,R,BAL,BOS,,0,0,-1.17,1.08,-1.0986123145790365,1.9824872726433989,,,,1,6,Top,,,3,91.8,-34,98,2219,6.6,778512,,,,47,1,4,3,3,4,3,4,3,4,208,0.004,-0.039,70.4,7.6,1,-1,0.696
FF,2025-03-28,97.8,"Díaz, Edwin",701358,621242,,ball,11,R,R,R,HOU,NYM,,0,1,-1.18,1.18,-0.7772079379487045,3.784824246660286,,,,2,9,Bot,,,,,,98.6,2295,7.2,778518,,,,68,2,1,3,1,3,3,1,1,3,234,0,0.027,,,-2,-2,0.015
FF,2025-03-28,97.8,"Leiter, Jack",608324,683004,,ball,12,R,R,R,TEX,BOS,,1,2,-0.81,1.5,1.2608316330198697,2.8900817321327583,,680776,,2,3,Top,,,,,,99.3,2432,7.2,778550,,,,19,4,0,0,0,0,0,0,0,0,214,-0.005,0.012,,,0,0,0.529
SI,2025-03-31,97.8,"Bautista, Félix",646240,642585,,foul,7,R,L,R,BAL,BOS,,3,1,-0.38,1.67,-0.6963785578119699,1.9270343759807929,,680776,,2,9,Top,,,284,87.4,26,98.6,2464,6.8,778512,,,,76,5,8,5,5,8,5,8,5,8,181,0.006,-0.063,73.3,7.9,3,-3,0.978
FF,2025-03-28,97.8,"López, Reynaldo",455117,625643,single,hit_into_play,5,R,R,R,SD,ATL,line_drive,0,2,-0.6,1.46,0.10150743100051607,2.5369337013728286,593428,,518792,2,2,Bot,137.43,94.97,204,102.2,10,97.7,2151,6.4,778542,0.867,0.9,1,17,3,1,0,1,0,0,2,2,0,214,0.109,0.712,68.0,6.6,1,1,0.638
FF,2025-03-27,97.8,"Pearson, Nate",672695,663878,sac_fly,hit_into_play,7,R,L,R,AZ,CHC,fly_ball,1,2,-0.69,1.24,-0.30887774791457323,1.8084433971845124,553993,,656976,1,6,Bot,43,97.71,322,93.9,28,99,2281,7,778552,0.245,0,1,61,4,4,8,4,8,8,5,5,8,216,-0.006,-0.05,65.6,6.5,-4,-4,0.137
SI,2025-03-31,97.8,"Sánchez, Cristopher",687597,650911,single,hit_into_play,6,R,R,L,PHI,COL,ground_ball,1,2,1.68,0.47,0.4376323887721216,2.5265202025096043,,,,2,5,Top,136.59,168.4,11,100.8,-12,99,2077,7.2,778502,0.274,0.9,1,32,4,0,0,0,0,0,0,0,0,126,-0.02,0.403,71.2,6.4,0,0,0.556
FF,2025-03-27,97.8,"Skenes, Paul",669065,694973,walk,ball,11,R,L,R,MIA,PIT,,3,2,-1.39,1.03,-0.9895034340548419,4.0662607845969,,,669364,1,6,Bot,,,,,,97.7,2176,6.5,778562,0.691497,0.7,1,46,6,1,4,1,4,4,1,1,4,239,0.045,0.266,,,-3,-3,0.175
FF,2025-03-30,97.8,"Burke, Brock",572191,656271,strikeout,swinging_strike,12,R,R,L,CWS,LAA,,0,2,0.73,1.41,0.6782173774223241,3.6326046840309583,,,,1,8,Bot,,,,,,98.2,2360,6.7,778527,0,0,1,59,3,2,3,2,3,3,2,2,3,135,-0.029,-0.163,67.9,6.0,-1,-1,0.226
SI,2025-03-29,97.8,"Soriano, José",665155,667755,field_out,hit_into_play,13,R,L,R,CWS,LAA,ground_ball,2,0,-1.05,0.1,-0.9084216278998221,2.014954518918667,,,,2,4,Bot,122.43,144.59,8,83.7,-13,98.1,2006,6.5,778534,0.075,0,1,30,3,0,0,0,0,0,0,0,0,230,-0.017,-0.362,70.4,6.1,0,0,0.517
SI,2025-03-29,97.8,"Duran, Jhoan",687363,661395,,ball,13,R,L,R,STL,MIN,,1,1,-1.17,0.13,-1.5230096226270031,1.7304924781765763,,,,0,8,Bot,,,,,,97.5,1768,6.2,778528,,,,62,3,4,1,4,1,1,4,4,1,237,0.001,0.055,,,3,3,0.972
FF,2025-03-31,97.8,"Domínguez, Seranthony",657136,622554,,ball,14,R,R,R,BAL,BOS,,0,1,-0.41,1.2,1.5993773859938627,1.7665936079736158,,,,2,6,Top,,,,,,98.8,2395,6.7,778512,,,,48,2,4,3,3,4,3,4,3,4,209,-0.002,0.027,,,1,-1,0.726
FF,2025-03-27,97.8,"Varland, Louis",691023,686973,,called_strike,2,R,R,R,STL,MIN,,0,0,-0.53,1.31,0.157712845030184,3.3016390369376447,,671056,,1,6,Bot,,,,,,99.6,2001,7.2,778551,,,,51,1,4,3,4,3,3,4,4,3,220,-0.005,-0.038,,,1,1,0.76
FF,2025-03-29,97.8,"Luzardo, Jesús",686611,666200,strikeout,called_strike,9,R,R,L,WSH,PHI,,3,2,1.21,1.2,0.6825112182933273,1.6980469232780235,,,682928,0,1,Bot,,,,,,96.5,2332,5.6,778535,0,0,1,6,7,0,0,0,0,0,0,0,0,131,-0.04,-0.315,,,0,0,0.591
FF,2025-03-31,97.8,"Mlodzinski, Carmen",670224,669387,,called_strike,8,R,L,R,TB,PIT,,3,0,-0.89,0.95,-0.02113893544791179,2.2038735064848733,,,,2,2,Bot,,,,,,98.2,2243,6.4,778508,,,,13,4,0,0,0,0,0,0,0,0,226,-0.003,-0.07,,,0,0,0.519
FF,2025-03-31,97.8,"Burke, Brock",663609,656271,,ball,13,R,R,L,STL,LAA,,0,1,0.66,1.21,-1.0508611654696267,2.1520085758504903,,663457,,1,9,Bot,,,,,,98.1,2315,6.7,778503,,,,73,2,3,3,3,3,3,3,3,3,121,0.009,0.025,,,0,0,0.689
FF,2025-03-31,97.8,"Vodnik, Victor",664761,680767,,ball,13,R,R,R,PHI,COL,,2,1,-0.58,1.16,-0.12029497942988188,1.5270904445181654,,,,2,7,Bot,,,,,,98.8,2185,7,778502,,,,58,4,4,1,4,1,1,4,4,1,204,0.001,0.117,,,3,3,0.931
SI,2025-03-31,97.8,"Hicks, Jordan",643289,663855,,ball,14,R,R,R,HOU,SF,,0,1,-1.43,0.61,1.1810148439486736,2.4460208045798626,,,,2,5,Bot,,,,,,97.5,2077,6.5,778505,,,,37,2,0,2,0,2,2,0,0,2,224,0.001,0.027,,,-2,-2,0.233
FF,2025-03-27,97.8,"Jax, Griffin",676475,643377,,ball,11,R,L,R,STL,MIN,,0,2,-0.61,1.4,-0.6370638841948231,4.150004548486165,,,,1,8,Bot,,,,,,97.9,2459,6.3,778551,,,,65,4,5,3,5,3,3,5,5,3,218,0,0.017,,,2,2,0.93
FF,2025-03-28,97.8,"Fairbanks, Pete",605361,664126,walk,blocked_ball,14,R,L,R,TB,COL,,3,2,0.06,1.52,0.4848351572521856,0.3126126731739033,,,,0,9,Top,,,,,,97.8,2477,6.5,778560,0.691497,0.7,1,65,6,2,2,2,2,2,2,2,2,193,-0.069,0.356,,,0,0,0.488
FC,2025-03-29,97.8,"Fried, Max",661388,608331,strikeout,swinging_strike,11,R,R,L,NYY,MIL,,2,2,0.11,1.35,-0.05739549212384079,3.615726847725636,694192,592885,,2,2,Top,,,,,,98.3,2378,6.4,778538,0,0,1,21,6,4,3,3,4,3,4,3,4,161,0.054,-0.219,69.2,6.0,1,-1,0.602
SI,2025-03-30,97.8,"Rodríguez, Yariel",663624,684320,,foul,11,R,R,R,TOR,BAL,,0,0,-1.19,0.65,-1.1392473823613753,3.5060046808774823,,,656775,1,8,Top,,,194,70.4,25,97.9,2445,6.5,778525,,,,63,1,3,1,1,3,1,3,1,3,223,0.007,-0.04,75.5,6.7,2,-2,0.853
FF,2025-03-28,97.8,"Keller, Brad",677950,641745,,ball,13,R,L,R,AZ,CHC,,1,0,-0.22,1.36,-0.06043491830733666,1.0655013731318235,666971,,553993,2,7,Bot,,,,,,96.9,2297,6,778543,,,,62,2,7,1,7,1,1,7,7,1,197,0,0.023,,,6,6,0.993
FF,2025-03-29,97.7,"Soriano, José",681460,667755,,ball,11,R,L,R,CWS,LAA,,2,2,-0.68,0.92,-1.7810203421066562,3.287848778977425,,,,0,3,Bot,,,,,,97.9,2189,6.3,778534,,,,21,5,0,0,0,0,0,0,0,0,236,0.01,0.112,,,0,0,0.551
FF,2025-03-29,97.7,"De Los Santos, Enyel",665487,660853,single,hit_into_play,4,R,R,R,SD,ATL,ground_ball,1,0,-1.26,1.02,-0.6523781441350518,2.4049045071662127,,,,1,8,Bot,165.58,106.9,68,84.3,3,97.2,2285,6.3,778520,0.286,0.9,1,59,2,1,0,1,0,0,1,1,0,227,0.013,0.375,71.4,6.1,1,1,0.854
FF,2025-03-27,97.7,"Jax, Griffin",680977,643377,,foul,2,R,L,R,STL,MIN,,0,1,-0.62,1.35,0.24805486391197795,3.1584221734054507,,,,0,8,Bot,,,246,82.2,46,97.8,2441,6.3,778551,,,,63,2,4,3,4,3,3,4,4,3,215,-0.004,-0.055,63.6,5.3,1,1,0.865
FF,2025-03-29,97.7,"Chivilli, Angel",670764,683409,,ball,12,R,L,R,TB,COL,,0,2,-1.21,0.63,1.4591991257341426,2.7518212581042243,,666624,,2,8,Bot,,,,,,97.8,2312,6.5,778537,,,,65,4,0,2,0,2,2,0,0,2,240,0.006,0.015,,,-2,-2,0.108
FF,2025-03-28,97.7,"Díaz, Edwin",673237,621242,,called_strike,2,R,R,R,HOU,NYM,,0,0,-1.16,1.17,-0.01775475358313172,3.125160205423237,,,,0,9,Bot,,,,,,97.6,2570,6.9,778518,,,,66,1,1,3,1,3,3,1,1,3,233,-0.007,-0.039,,,-2,-2,0.095
FF,2025-03-28,97.7,"Brown, Hunter",596019,686613,,called_strike,13,R,L,R,HOU,NYM,,0,1,-0.74,1.49,-0.8697635182589982,1.9720279678427912,,,,0,1,Top,,,,,,97.6,2295,6.6,778518,,,,1,2,0,0,0,0,0,0,0,0,209,0.006,-0.055,,,0,0,0.503
FF,2025-03-27,97.7,"Chapman, Aroldis",608369,547973,,ball,13,R,L,L,TEX,BOS,,0,1,0.11,1.52,-1.9373642241238063,0.6897184165543538,,,,0,8,Bot,,,,,,98.7,2559,7.1,778553,,,,59,2,2,2,2,2,2,2,2,2,161,0.005,0.031,,,0,0,0.601
FF,2025-03-27,97.7,"Severino, Luis",642133,622663,,swinging_strike,2,R,L,R,SEA,ATH,,0,0,-0.74,1.44,-0.19942793888154242,2.983653422895454,668227,670042,,2,6,Bot,,,,,,97,2247,6.2,778547,,,,45,1,0,1,0,1,1,0,0,1,215,-0.016,-0.036,74.6,7.0,-1,-1,0.413
SI,2025-03-28,97.7,"Leiter, Jack",608324,683004,,called_strike,6,R,R,R,TEX,BOS,,0,0,-1.29,1.15,0.2844588861714088,2.806615485746668,,680776,,2,3,Top,,,,,,99.1,2441,7.4,778550,,,,19,1,0,0,0,0,0,0,0,0,211,0.006,-0.04,,,0,0,0.518
SI,2025-03-31,97.7,"Hicks, Jordan",670623,663855,,called_strike,6,R,R,R,HOU,SF,,0,1,-1.37,0.53,0.5262337204185599,2.3831873639247814,,,,2,3,Bot,,,,,,97.7,2067,6.5,778505,,,,22,2,0,1,0,1,1,0,0,1,226,-0.003,-0.057,,,-1,-1,0.388
FF,2025-03-28,97.7,"Estrada, Jeremiah",663586,669093,field_out,hit_into_play,2,R,R,R,SD,ATL,fly_ball,1,0,-0.5,1.85,-0.1142473897750424,3.5550375320874004,669397,,,2,7,Top,119.04,88.62,276,101.5,50,97.8,2491,6.8,778542,0.031,0,1,58,2,3,3,3,3,3,3,3,3,197,0.074,-0.303,71.0,6.6,0,0,0.514
FF,2025-03-29,97.7,"Erceg, Lucas",677587,668674,,foul,1,R,L,R,KC,CLE,,1,2,-1.08,1.33,-0.42294149264620784,2.819877382633427,,,,0,8,Top,,,280,86.1,44,98.1,2126,6.5,778529,,,,60,4,4,3,3,4,3,4,3,4,225,0,0,68.0,6.2,1,-1,0.761
FF,2025-03-28,97.7,"Chivilli, Angel",678554,683409,,blocked_ball,14,R,R,R,TB,COL,,2,1,-1.56,0.83,0.7919471618275344,0.3725640677500457,643376,676609,676356,2,7,Bot,,,,,,98.8,2237,6.7,778560,,,,57,4,2,2,2,2,2,2,2,2,237,0.055,0.103,,,0,0,0.639
SI,2025-03-27,97.7,"Muñoz, Andrés",668709,662253,,ball,13,R,L,R,SEA,ATH,,0,0,-1.46,0.58,-0.012175779793833108,1.3706997578737594,,,671732,1,9,Top,,,,,,98.5,1876,6.8,778547,,,,65,1,4,2,2,4,2,4,2,4,235,-0.008,0.035,,,2,-2,0.91
FF,2025-03-30,97.7,"Bradley, Taj",696100,671737,,swinging_strike,5,R,R,R,TB,COL,,0,1,-0.61,1.43,0.2245533334971732,2.356904282299884,,,678662,2,1,Top,,,,,,97.7,2383,6.2,778524,,,,4,2,0,0,0,0,0,0,0,0,207,0.006,-0.055,46.9,4.6,0,0,0.529
SI,2025-03-29,97.7,"Bautista, Félix",664770,642585,,foul,3,R,L,R,TOR,BAL,,2,1,-0.6,1.72,0.52117183948453,3.00745101044049,,,,0,9,Bot,,,127,80.7,9,97.9,2375,6.7,778536,,,,77,4,5,9,5,9,9,5,5,9,191,-0.004,-0.073,70.1,5.9,-4,-4,0.021
SI,2025-03-31,97.7,"Rodríguez, Manuel",663698,655889,,ball,14,R,R,R,TB,PIT,,0,0,-1.01,0.85,1.1370700868860537,2.3957267301271097,,,,2,9,Top,,,,,,98.4,2187,6.5,778508,,,,69,1,6,1,1,6,1,6,1,6,203,0,0.037,,,5,-5,0.999
